icd9,ICD9 String,phecode,phenotype,Excl. Phecodes,Excl. Phenotypes,Rollup,Leaf,Ignore Bool
30543,"Barbiturate and similarly acting sedative or hypnotic abuse, in remission",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30550,"Opioid abuse, unspecified use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30551,"Opioid abuse, continuous use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30552,"Opioid abuse, episodic use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30553,"Opioid abuse, in remission",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30560,"Cocaine abuse, unspecified use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30561,"Cocaine abuse, continuous use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30562,"Cocaine abuse, episodic use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30563,"Cocaine abuse, in remission",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30570,"Amphetamine or related acting sympathomimetic abuse, unspecified use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30571,"Amphetamine or related acting sympathomimetic abuse, continuous use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30573,"Amphetamine or related acting sympathomimetic abuse, in remission",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30580,"Antidepressant type abuse, unspecified use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30583,"Antidepressant type abuse, in remission",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30590,"Other, mixed, or unspecified drug abuse, unspecified use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30591,"Other, mixed, or unspecified drug abuse, continuous use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30592,"Other, mixed, or unspecified drug abuse, episodic use",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
30593,"Other, mixed, or unspecified drug abuse, in remission",316,Substance addiction and disorders,316-319.99, Substance-related disorders,1,0,0
3060,Musculoskeletal malfunction arising from mental factors,303,Psychogenic and somatoform disorders,295-306.99, psychological disorders,1,1,0
3061,Respiratory malfunction arising from mental factors,303,Psychogenic and somatoform disorders,295-306.99, psychological disorders,1,1,0
3062,Cardiovascular malfunction arising from mental factors,303,Psychogenic and somatoform disorders,295-306.99, psychological disorders,1,1,0
3068,Other specified psychophysiological malfunction,303,Psychogenic and somatoform disorders,295-306.99, psychological disorders,1,1,0
3069,Unspecified psychophysiological malfunction,303,Psychogenic and somatoform disorders,295-306.99, psychological disorders,1,1,0
3071,Anorexia nervosa,305.21,Anorexia nervosa,295-306.99, psychological disorders,1,1,0
30723,Tourette's disorder,313,Pervasive developmental disorders,312-315.99,Developmental/behavioral disorders,1,1,0
30742,Persistent disorder of initiating or maintaining sleep,327,Sleep disorders,327-328.99,Sleep disorders,1,1,0
30747,Other dysfunctions of sleep stages or arousal from sleep,327,Sleep disorders,327-328.99,Sleep disorders,1,1,0
30749,Other specific disorders of sleep of nonorganic origin,327,Sleep disorders,327-328.99,Sleep disorders,1,0,0
30750,Eating disorder NOS,305.2,Eating disorder,295-306.99, psychological disorders,0,0,0
30751,Bulimia nervosa,305.2,Eating disorder,295-306.99, psychological disorders,0,0,0
30752,Pica,305.2,Eating disorder,295-306.99, psychological disorders,0,0,0
30759,Eating disorder NEC,305.2,Eating disorder,295-306.99, psychological disorders,0,0,0
3076,Enuresis,313,Pervasive developmental disorders,312-315.99,Developmental/behavioral disorders,1,0,0
30781,Tension headache,306,Other mental disorder,295-306.99, psychological disorders,1,0,0
30789,Other pain disorders related to psychological factors,303,Psychogenic and somatoform disorders,295-306.99, psychological disorders,1,1,0
3079,"Other and unspecified special symptoms or syndromes, not elsewhere classified",315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,0,0
3080,Predominant disturbance of emotions,300,Anxiety disorders,295-306.99, psychological disorders,1,1,0
3081,Predominant disturbance of consciousness,300,Anxiety disorders,295-306.99, psychological disorders,1,1,0
3082,Predominant psychomotor disturbance,300,Anxiety disorders,295-306.99, psychological disorders,1,1,0
3083,Other acute reactions to stress,300,Anxiety disorders,295-306.99, psychological disorders,1,1,0
3089,Unspecified acute reaction to stress,300,Anxiety disorders,295-306.99, psychological disorders,1,1,0
3090,Adjustment disorder with depressed mood,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
3091,Adjustment reaction with prolonged depressive reaction,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
30924,Adjustment disorder with anxiety,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
30928,Adjustment disorder with mixed anxiety and depressed mood,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
3093,Adjustment disorder with disturbance of conduct,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
3094,Adjustment disorder with mixed disturbance of emotions and conduct,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
30981,Posttraumatic stress disorder,300,Anxiety disorders,295-306.99, psychological disorders,1,1,0
30989,Other specified adjustment reactions,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
3099,Unspecified adjustment reaction,304,Adjustment reaction,295-306.99, psychological disorders,1,0,0
3100,Frontal lobe syndrome,291,Other specified nonpsychotic and/or transient mental disorders,290-292.99, dementia and related cognitive disorders/symptoms,1,1,0
3101,Personality change due to conditions classified elsewhere,290,Delirium dementia and amnestic and other cognitive disorders,290-292.99, dementia and related cognitive disorders/symptoms,0,0,0
3102,Postconcussion syndrome,291,Other specified nonpsychotic and/or transient mental disorders,290-292.99, dementia and related cognitive disorders/symptoms,1,1,0
3108,Other specified nonpsychotic mental disorders following organic brain damage,291,Other specified nonpsychotic and/or transient mental disorders,290-292.99, dementia and related cognitive disorders/symptoms,1,1,0
3109,Unspecified nonpsychotic mental disorder following organic brain damage,291,Other specified nonpsychotic and/or transient mental disorders,290-292.99, dementia and related cognitive disorders/symptoms,1,1,0
311,Depressive disorder NEC,296,Mood disorders,295-306.99, psychological disorders,1,1,0
31230,"Impulse control disorder, unspecified",312,Conduct disorders,312-315.99,Developmental/behavioral disorders,1,1,0
31234,Intermittent explosive disorder,312,Conduct disorders,312-315.99,Developmental/behavioral disorders,1,1,0
31239,Other disorders of impulse control,312,Conduct disorders,312-315.99,Developmental/behavioral disorders,1,1,0
31289,Other conduct disorder,312,Conduct disorders,312-315.99,Developmental/behavioral disorders,1,0,0
3129,Unspecified disturbance of conduct,312,Conduct disorders,312-315.99,Developmental/behavioral disorders,1,0,0
31381,Oppositional defiant disorder of childhood or adolescence,312,Conduct disorders,312-315.99,Developmental/behavioral disorders,1,0,0
31400,Attention deficit disorder of childhood without mention of hyperactivity,313,Pervasive developmental disorders,312-315.99,Developmental/behavioral disorders,1,1,0
31401,Attention deficit disorder of childhood with hyperactivity,313,Pervasive developmental disorders,312-315.99,Developmental/behavioral disorders,1,1,0
3152,Other specific learning difficulties,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,0,0,0
31531,Expressive language disorder,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,1,0
31539,Other developmental speech disorder,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,1,0
3154,Developmental coordination disorder,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,0,0
3158,Other specified delays in development,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,0,0
3159,Unspecified delay in development,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,0,0
316,Psychic factors associated with diseases classified elsewhere,306,Other mental disorder,295-306.99, psychological disorders,1,1,0
317,Mild intellectual disabilities,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,1,0
3180,Moderate mental retardation,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,1,0
3181,Severe mental retardation,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,1,0
3182,Profound mental retardation,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,1,0
319,Unspecified mental retardation,315,Develomental delays and disorders,312-315.99,Developmental/behavioral disorders,1,1,0
3200,Hemophilus meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3201,Pneumococcal meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3202,Streptococcal meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3203,Staphylococcal meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3207,Meningitis in other bacterial diseases classified elsewhere,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
32082,"Meningitis due to gram-negative bacteria, not elsewhere classified",320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
32089,Meningitis due to other specified bacteria,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3209,Bacterial meningitis NOS,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3210,Cryptococcal meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3212,Meningitis due to viruses not elsewhere classified,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3220,Nonpyogenic meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3221,Eosinophilic meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3222,Chronic meningitis,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3229,Meningitis NOS,320,Meningitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3234,"Other encephalitis, myelitis, and encephalomyelitis due to infection classified elsewhere",323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
32341,Other encephalitis and encephalomyelitis due to infection classified elsewhere,323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
32351,Encephalitis and encephalomyelitis following immunization procedures,323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3236,"Postinfectious encephalitis, myelitis, and encephalomyelitis",323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
32361,Infectious acute disseminated encephalomyelitis (ADEM),323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
32362,Other postinfectious encephalitis and encephalomyelitis,323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
32372,Toxic myelitis,323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
3238,"Other causes of encephalitis, myelitis, and encephalomyelitis",323,Encephalitis,320-326.9,INFLAMMATORY DISEASES OF THE CENTRAL NERVOUS SYSTEM,1,0,0
